2026-07-03 08:37:50 | __main__             | INFO    | ============================================================
2026-07-03 13:07:07 | strategy.signal_engine | INFO    | Running signal engine on 500 bars...
2026-07-03 13:07:07 | strategy.signal_engine | INFO    | Trend score computed. Turning points: 30
2026-07-03 13:07:08 | strategy.breakout    | INFO    | Generated 2 signals
2026-07-03 13:07:08 | strategy.signal_engine | INFO    | Signal engine complete: 2 signals generated
2026-07-03 13:07:09 | visualization.chart  | INFO    | Chart saved to output\chart.png
2026-07-03 13:07:09 | __main__             | INFO    | Equity curve saved to output\equity_curve.csv
2026-07-03 13:07:09 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:09:17 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:09:17 | backtest.swing_engine | INFO    | Starting Swing Low backtest on 1000 bars...
2026-07-03 13:09:17 | strategy.swing_low_strategy | INFO    | SwingLowStrategy: 99 swing lows detected, 99 BUY signals generated
2026-07-03 13:09:17 | backtest.swing_engine | INFO    | Swing Low backtest complete: 83 trades, final equity=97233.67, return=-2.77%
2026-07-03 13:09:17 | __main__             | INFO    | Report saved to output\swing_report.txt
2026-07-03 13:09:17 | __main__             | INFO    | Trade log saved to output\swing_trades.csv
2026-07-03 13:09:17 | __main__             | INFO    | Signals saved to output\swing_signals.csv
2026-07-03 13:09:17 | __main__             | INFO    | Equity curve saved to output\swing_equity.csv
2026-07-03 13:09:19 | visualization.swing_chart | INFO    | Swing chart saved to output\swing_chart.png
2026-07-03 13:09:19 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:18:03 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:18:03 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 13:18:03 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 13:18:04 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 29 trades, final equity=97749.07, return=-2.25%
2026-07-03 13:18:04 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 13:18:04 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 13:18:04 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 13:18:04 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 13:18:04 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 13:18:05 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 13:18:05 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:18:34 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:18:34 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 13:18:34 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 13:18:34 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 29 trades, final equity=97749.07, return=-2.25%
2026-07-03 13:18:34 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 13:18:34 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 13:18:34 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 13:18:34 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 13:18:34 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 13:18:35 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 13:18:35 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:18:41 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:18:41 | backtest.swing_engine | INFO    | Starting Swing Low backtest on 300 bars...
2026-07-03 13:18:41 | strategy.swing_low_strategy | INFO    | SwingLowStrategy: 31 swing lows detected, 31 BUY signals generated
2026-07-03 13:18:41 | backtest.swing_engine | INFO    | Swing Low backtest complete: 28 trades, final equity=94298.64, return=-5.70%
2026-07-03 13:18:41 | __main__             | INFO    | Report saved to output\swing_report.txt
2026-07-03 13:18:41 | __main__             | INFO    | Trade log saved to output\swing_trades.csv
2026-07-03 13:18:42 | __main__             | INFO    | Signals saved to output\swing_signals.csv
2026-07-03 13:18:42 | __main__             | INFO    | Equity curve saved to output\swing_equity.csv
2026-07-03 13:18:42 | visualization.swing_chart | INFO    | Swing chart saved to output\swing_chart.png
2026-07-03 13:18:42 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:20:22 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:20:22 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 13:20:22 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 13:20:22 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 29 trades, final equity=97749.07, return=-2.25%
2026-07-03 13:20:22 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 13:20:22 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 13:20:22 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 13:20:22 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 13:20:22 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 13:20:23 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 13:20:23 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:25:20 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:25:21 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 13:25:21 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 13:25:21 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 28 trades, final equity=99569.72, return=-0.43%
2026-07-03 13:25:21 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 13:25:21 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 13:25:21 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 13:25:21 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 13:25:21 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 13:25:22 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 13:25:22 | __main__             | INFO    | All outputs saved to output/
2026-07-03 13:56:34 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 13:56:34 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 13:56:35 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 13:56:35 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 28 trades, final equity=99569.72, return=-0.43%
2026-07-03 13:56:35 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 13:56:35 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 13:56:35 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 13:56:35 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 13:56:35 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 13:56:36 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 13:56:36 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:26:23 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:26:24 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 14:26:24 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 14:26:24 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 28 trades, final equity=99569.72, return=-0.43%
2026-07-03 14:26:24 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 14:26:24 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 14:26:24 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 14:26:24 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 14:26:24 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 14:26:25 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 14:26:25 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:27:27 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:27:27 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 14:27:27 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 14:27:27 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 29 trades, final equity=97749.07, return=-2.25%
2026-07-03 14:27:27 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 14:27:27 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 14:27:27 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 14:27:27 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 14:27:27 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 14:27:28 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 14:27:28 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:27:37 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:27:38 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 14:27:38 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 14:27:38 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 26 trades, final equity=93784.21, return=-6.22%
2026-07-03 14:27:38 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 14:27:38 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 14:27:38 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 14:27:38 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 14:27:38 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 14:27:39 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 14:27:39 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:27:50 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:27:51 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 1000 bars...
2026-07-03 14:27:51 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 99 swing lows, 34 BUY (底部抬高), 65 rejected
2026-07-03 14:27:51 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 28 trades, final equity=99569.72, return=-0.43%
2026-07-03 14:27:51 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 14:27:51 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 14:27:51 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 14:27:51 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 14:27:51 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 14:27:52 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 14:27:52 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:48:06 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:48:08 | backtest.momentum_engine | INFO    | Starting Momentum Acceleration backtest on 1000 bars...
2026-07-03 14:48:08 | strategy.momentum_acceleration | INFO    | argrelextrema (order=5): 54 swing highs, 59 swing lows
2026-07-03 14:48:08 | strategy.momentum_acceleration | INFO    | Detected 1 consolidation zones
2026-07-03 14:48:08 | strategy.momentum_acceleration | INFO    | MomentumAcceleration: 0 signals (0 LONG, 0 SHORT) from 1 consolidation zones
2026-07-03 14:48:08 | backtest.momentum_engine | INFO    | Momentum backtest complete: 0 trades, final equity=100000.00, return=0.00%
2026-07-03 14:48:08 | __main__             | INFO    | Report saved to output\momentum_report.txt
2026-07-03 14:48:08 | __main__             | INFO    | Consolidation zones saved to output\momentum_zones.csv
2026-07-03 14:48:08 | __main__             | INFO    | Equity curve saved to output\momentum_equity.csv
2026-07-03 14:48:09 | visualization.momentum_chart | INFO    | Momentum chart saved to output\momentum_chart.png
2026-07-03 14:48:09 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:51:08 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:51:10 | backtest.momentum_engine | INFO    | Starting Momentum Acceleration backtest on 1000 bars...
2026-07-03 14:51:10 | strategy.momentum_acceleration | INFO    | argrelextrema (order=5): 54 swing highs, 59 swing lows
2026-07-03 14:51:10 | strategy.momentum_acceleration | INFO    | Detected 10 consolidation zones
2026-07-03 14:51:10 | strategy.momentum_acceleration | INFO    | MomentumAcceleration: 8 signals (6 LONG, 2 SHORT) from 10 consolidation zones
2026-07-03 14:51:10 | backtest.momentum_engine | INFO    | Momentum backtest complete: 8 trades, final equity=103976.90, return=3.98%
2026-07-03 14:51:10 | __main__             | INFO    | Report saved to output\momentum_report.txt
2026-07-03 14:51:10 | __main__             | INFO    | Trade log saved to output\momentum_trades.csv
2026-07-03 14:51:10 | __main__             | INFO    | Signals saved to output\momentum_signals.csv
2026-07-03 14:51:10 | __main__             | INFO    | Consolidation zones saved to output\momentum_zones.csv
2026-07-03 14:51:10 | __main__             | INFO    | Equity curve saved to output\momentum_equity.csv
2026-07-03 14:51:11 | visualization.momentum_chart | INFO    | Momentum chart saved to output\momentum_chart.png
2026-07-03 14:51:11 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:53:41 | __main__             | INFO    | ============================================================
2026-07-03 14:53:41 | __main__             | INFO    |   INSTITUTIONAL TREND ENGINE — DEMO MODE
2026-07-03 14:53:41 | __main__             | INFO    | ============================================================
2026-07-03 14:53:41 | __main__             | INFO    | Generated 300 bars of synthetic data
2026-07-03 14:53:41 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:53:41 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 14:53:42 | backtest.engine      | INFO    | Starting backtest on 300 bars...
2026-07-03 14:53:42 | strategy.signal_engine | INFO    | Running signal engine on 300 bars...
2026-07-03 14:53:42 | backtest.swing_engine | INFO    | Starting Swing Low backtest on 300 bars...
2026-07-03 14:53:42 | strategy.swing_low_strategy | INFO    | SwingLowStrategy: 31 swing lows detected, 31 BUY signals generated
2026-07-03 14:53:42 | strategy.signal_engine | INFO    | Trend score computed. Turning points: 23
2026-07-03 14:53:42 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 300 bars...
2026-07-03 14:53:42 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 31 swing lows, 8 BUY (底部抬高), 23 rejected
2026-07-03 14:53:42 | backtest.swing_engine | INFO    | Swing Low backtest complete: 23 trades, final equity=98077.81, return=-1.92%
2026-07-03 14:53:42 | __main__             | INFO    | Report saved to output\swing_report.txt
2026-07-03 14:53:42 | __main__             | INFO    | Trade log saved to output\swing_trades.csv
2026-07-03 14:53:42 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 7 trades, final equity=96980.18, return=-3.02%
2026-07-03 14:53:42 | __main__             | INFO    | Signals saved to output\swing_signals.csv
2026-07-03 14:53:42 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 14:53:42 | __main__             | INFO    | Equity curve saved to output\swing_equity.csv
2026-07-03 14:53:42 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 14:53:42 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 14:53:42 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 14:53:42 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 14:53:42 | strategy.breakout    | INFO    | Generated 2 signals
2026-07-03 14:53:42 | strategy.signal_engine | INFO    | Signal engine complete: 2 signals generated
2026-07-03 14:53:42 | backtest.engine      | INFO    | Backtest complete: 1 trades, final equity=99824.73, return=-0.18%
2026-07-03 14:53:42 | __main__             | INFO    | Trade log saved to output\trades.csv
2026-07-03 14:53:42 | strategy.signal_engine | INFO    | Running signal engine on 300 bars...
2026-07-03 14:53:42 | strategy.signal_engine | INFO    | Trend score computed. Turning points: 23
2026-07-03 14:53:43 | strategy.breakout    | INFO    | Generated 2 signals
2026-07-03 14:53:43 | strategy.signal_engine | INFO    | Signal engine complete: 2 signals generated
2026-07-03 14:53:43 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 14:53:43 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:53:43 | visualization.swing_chart | INFO    | Swing chart saved to output\swing_chart.png
2026-07-03 14:53:43 | __main__             | INFO    | All outputs saved to output/
2026-07-03 14:53:44 | visualization.chart  | INFO    | Chart saved to output\chart.png
2026-07-03 14:53:44 | __main__             | INFO    | Equity curve saved to output\equity_curve.csv
2026-07-03 14:53:44 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:06:32 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:06:40 | backtest.momentum_engine | INFO    | Starting Momentum Acceleration backtest on 1000 bars...
2026-07-03 15:06:40 | strategy.momentum_acceleration | INFO    | argrelextrema (order=5): 54 swing highs, 59 swing lows
2026-07-03 15:06:40 | strategy.momentum_acceleration | INFO    | Detected 10 consolidation zones
2026-07-03 15:06:40 | strategy.momentum_acceleration | INFO    | MomentumAcceleration: 8 signals (6 LONG, 2 SHORT) from 10 consolidation zones
2026-07-03 15:06:40 | backtest.momentum_engine | INFO    | Momentum backtest complete: 8 trades, final equity=103976.90, return=3.98%
2026-07-03 15:06:40 | __main__             | INFO    | Report saved to output\momentum_report.txt
2026-07-03 15:06:40 | __main__             | INFO    | Trade log saved to output\momentum_trades.csv
2026-07-03 15:06:40 | __main__             | INFO    | Signals saved to output\momentum_signals.csv
2026-07-03 15:06:40 | __main__             | INFO    | Consolidation zones saved to output\momentum_zones.csv
2026-07-03 15:06:40 | __main__             | INFO    | Equity curve saved to output\momentum_equity.csv
2026-07-03 15:06:41 | visualization.momentum_chart | INFO    | Momentum chart saved to output\momentum_chart.png
2026-07-03 15:06:41 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:07:47 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:07:50 | backtest.momentum_engine | INFO    | Starting Momentum Acceleration backtest on 1000 bars...
2026-07-03 15:07:50 | strategy.momentum_acceleration | INFO    | argrelextrema (order=5): 65 swing highs, 59 swing lows
2026-07-03 15:07:50 | strategy.momentum_acceleration | INFO    | Detected 10 consolidation zones
2026-07-03 15:07:50 | strategy.momentum_acceleration | INFO    | MomentumAcceleration: 10 signals (7 LONG, 3 SHORT) from 10 consolidation zones
2026-07-03 15:07:50 | backtest.momentum_engine | INFO    | Momentum backtest complete: 10 trades, final equity=104995.08, return=5.00%
2026-07-03 15:07:50 | __main__             | INFO    | Report saved to output\momentum_report.txt
2026-07-03 15:07:50 | __main__             | INFO    | Trade log saved to output\momentum_trades.csv
2026-07-03 15:07:50 | __main__             | INFO    | Signals saved to output\momentum_signals.csv
2026-07-03 15:07:50 | __main__             | INFO    | Consolidation zones saved to output\momentum_zones.csv
2026-07-03 15:07:50 | __main__             | INFO    | Equity curve saved to output\momentum_equity.csv
2026-07-03 15:07:51 | visualization.momentum_chart | INFO    | Momentum chart saved to output\momentum_chart.png
2026-07-03 15:07:51 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:09:27 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:09:29 | backtest.momentum_engine | INFO    | Starting Momentum Acceleration backtest on 1000 bars...
2026-07-03 15:09:29 | strategy.momentum_acceleration | INFO    | argrelextrema (order=5): 67 swing highs, 59 swing lows
2026-07-03 15:09:29 | strategy.momentum_acceleration | INFO    | Detected 8 consolidation zones
2026-07-03 15:09:29 | strategy.momentum_acceleration | INFO    | MomentumAcceleration: 8 signals (4 LONG, 4 SHORT) from 8 consolidation zones
2026-07-03 15:09:29 | backtest.momentum_engine | INFO    | Momentum backtest complete: 8 trades, final equity=97952.03, return=-2.05%
2026-07-03 15:09:29 | __main__             | INFO    | Report saved to output\momentum_report.txt
2026-07-03 15:09:29 | __main__             | INFO    | Trade log saved to output\momentum_trades.csv
2026-07-03 15:09:29 | __main__             | INFO    | Signals saved to output\momentum_signals.csv
2026-07-03 15:09:29 | __main__             | INFO    | Consolidation zones saved to output\momentum_zones.csv
2026-07-03 15:09:29 | __main__             | INFO    | Equity curve saved to output\momentum_equity.csv
2026-07-03 15:09:30 | visualization.momentum_chart | INFO    | Momentum chart saved to output\momentum_chart.png
2026-07-03 15:09:30 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:11:43 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:11:45 | backtest.momentum_engine | INFO    | Starting Momentum Acceleration backtest on 1000 bars...
2026-07-03 15:11:45 | strategy.momentum_acceleration | INFO    | argrelextrema (order=5): 63 swing highs, 69 swing lows
2026-07-03 15:11:45 | strategy.momentum_acceleration | INFO    | Detected 12 consolidation zones
2026-07-03 15:11:45 | strategy.momentum_acceleration | INFO    | MomentumAcceleration: 9 signals (3 LONG, 6 SHORT) from 12 consolidation zones
2026-07-03 15:11:45 | backtest.momentum_engine | INFO    | Momentum backtest complete: 9 trades, final equity=96972.26, return=-3.03%
2026-07-03 15:11:45 | __main__             | INFO    | Report saved to output\momentum_report.txt
2026-07-03 15:11:45 | __main__             | INFO    | Trade log saved to output\momentum_trades.csv
2026-07-03 15:11:45 | __main__             | INFO    | Signals saved to output\momentum_signals.csv
2026-07-03 15:11:45 | __main__             | INFO    | Consolidation zones saved to output\momentum_zones.csv
2026-07-03 15:11:45 | __main__             | INFO    | Equity curve saved to output\momentum_equity.csv
2026-07-03 15:11:46 | visualization.momentum_chart | INFO    | Momentum chart saved to output\momentum_chart.png
2026-07-03 15:11:46 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:12:37 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:12:38 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 500 bars...
2026-07-03 15:12:38 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 55 swing lows, 17 BUY (底部抬高), 38 rejected
2026-07-03 15:12:38 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 13 trades, final equity=95140.42, return=-4.86%
2026-07-03 15:12:38 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 15:12:38 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 15:12:38 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 15:12:38 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 15:12:38 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 15:12:39 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 15:12:39 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:13:07 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:13:08 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 500 bars...
2026-07-03 15:13:08 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 48 swing lows, 17 BUY (底部抬高), 31 rejected
2026-07-03 15:13:08 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 14 trades, final equity=97838.58, return=-2.16%
2026-07-03 15:13:08 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 15:13:08 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 15:13:08 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 15:13:08 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 15:13:08 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 15:13:09 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 15:13:09 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:13:35 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:13:36 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 500 bars...
2026-07-03 15:13:36 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 47 swing lows, 18 BUY (底部抬高), 29 rejected
2026-07-03 15:13:36 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 12 trades, final equity=95960.20, return=-4.04%
2026-07-03 15:13:36 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 15:13:36 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 15:13:36 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 15:13:36 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 15:13:36 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 15:13:37 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 15:13:37 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:13:44 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:13:45 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 500 bars...
2026-07-03 15:13:45 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 55 swing lows, 17 BUY (底部抬高), 38 rejected
2026-07-03 15:13:45 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 13 trades, final equity=95140.42, return=-4.86%
2026-07-03 15:13:45 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 15:13:45 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
2026-07-03 15:13:45 | __main__             | INFO    | All signals saved to output\swing2_all_signals.csv
2026-07-03 15:13:45 | __main__             | INFO    | BUY signals saved to output\swing2_buy_signals.csv
2026-07-03 15:13:45 | __main__             | INFO    | Equity curve saved to output\swing2_equity.csv
2026-07-03 15:13:46 | visualization.swing_elevated_chart | INFO    | Elevated swing chart saved to output\swing2_chart.png
2026-07-03 15:13:46 | __main__             | INFO    | All outputs saved to output/
2026-07-03 15:13:55 | __main__             | INFO    | No data file specified — using synthetic data
2026-07-03 15:13:56 | backtest.swing_elevated_engine | INFO    | Starting Swing Low Elevated backtest on 500 bars...
2026-07-03 15:13:56 | strategy.swing_low_elevated | INFO    | SwingLowElevated: 48 swing lows, 14 BUY (底部抬高), 34 rejected
2026-07-03 15:13:56 | backtest.swing_elevated_engine | INFO    | Swing Elevated backtest complete: 12 trades, final equity=95948.57, return=-4.05%
2026-07-03 15:13:56 | __main__             | INFO    | Report saved to output\swing2_report.txt
2026-07-03 15:13:56 | __main__             | INFO    | Trade log saved to output\swing2_trades.csv
